topicno,rank,docid,score
22,859,bt5857p3,2.47379994392395
22,860,7yse6kjd,2.4736990928649902
22,861,imrjlhia,2.473299980163574
22,862,jlhesilu,2.473299026489258
22,863,icyut3xa,2.472899913787842
22,864,pyn8vy9g,2.4727001190185547
22,865,8awjvkx2,2.472399950027466
22,866,mna4sr4u,2.47160005569458
22,867,0ow8oo82,2.4714999198913574
22,868,oatjcmy0,2.471498966217041
22,869,p5vu29g6,2.470599889755249
22,870,0l1l7tdl,2.4705989360809326
22,871,hv8zjr79,2.4697000980377197
22,872,vxaqizkj,2.4690001010894775
22,873,gdplbrsf,2.4677000045776367
22,874,69220zqd,2.464900016784668
22,875,d8kbkevo,2.4648990631103516
22,876,erdwejd2,2.4647979736328125
22,877,tkfwgoni,2.464200019836426
22,878,8h3twtbe,2.464099884033203
22,879,i4brhz3r,2.4640989303588867
22,880,f9hya0r6,2.4639980792999268
22,881,iy10z1kj,2.463599920272827
22,882,m1cuuehi,2.4635989665985107
22,883,lgeq6sx5,2.4630000591278076
22,884,nldsufw0,2.4619998931884766
22,885,9zllvfqb,2.460700035095215
22,886,3egv50vb,2.460400104522705
22,887,1ht1xm88,2.4602999687194824
22,888,4r5uijuz,2.4598000049591064
22,889,t8f820ui,2.4596991539001465
22,890,3niel6ri,2.4595980644226074
22,891,4jlj9rdc,2.459596872329712
22,892,hncf2qe8,2.459399938583374
22,893,gy472fk4,2.458699941635132
22,894,8e9tdfqz,2.4577999114990234
22,895,lj9myiq1,2.4576990604400635
22,896,nyocnvvj,2.457200050354004
22,897,izbz4qtf,2.4571990966796875
22,898,k46ukxcr,2.457198143005371
22,899,r3gfr1gk,2.4565999507904053
22,900,zio8yhuy,2.456399917602539
22,901,psuqq87n,2.4556000232696533
22,902,vqpi9poo,2.455599069595337
22,903,s21vnn1v,2.455497980117798
22,904,ua5h47jg,2.455396890640259
22,905,t3mj6gxn,2.455296039581299
22,906,muxrxvyo,2.4551949501037598
22,907,abg1q1sp,2.454900026321411
22,908,54euvvzx,2.4546000957489014
22,909,xbedijkd,2.454400062561035
22,910,41zr4e47,2.454200029373169
22,911,u5q0jnpn,2.4519999027252197
22,912,mr7zy63e,2.4518990516662598
22,913,oxda36or,2.4517982006073
22,914,c9vu8ako,2.4516968727111816
22,915,laafn6le,2.4512999057769775
22,916,765rs3e7,2.4502999782562256
22,917,ew6566bh,2.450299024581909
22,918,o9zxl2o3,2.4489998817443848
22,919,vfhlph80,2.4489989280700684
22,920,7oew461e,2.448699951171875
22,921,2seqgjoy,2.448599100112915
22,922,8lwnmdeq,2.4482998847961426
22,923,59iwx6ws,2.4481000900268555
22,924,lr4l368z,2.447700023651123
22,925,m0fs2f2a,2.447200059890747
22,926,g3z3gq1m,2.4470999240875244
22,927,5ohebuiu,2.4465999603271484
22,928,x1f4aqme,2.4458999633789062
22,929,44bvju3g,2.44589900970459
22,930,hr5g1tkq,2.4458980560302734
22,931,dmn53j9d,2.4457969665527344
22,932,7qcoxl81,2.4456958770751953
22,933,9wnmdvg5,2.4453999996185303
22,934,o35dkbof,2.4442999362945557
22,935,ehr9aaix,2.4439001083374023
22,936,for6qa1s,2.4437999725341797
22,937,4591ewsa,2.4436991214752197
22,938,zgxuktuc,2.44350004196167
22,939,7z91nx4k,2.4433999061584473
22,940,rfdk96mj,2.4430999755859375
22,941,8rxjju0t,2.441999912261963
22,942,xzpkmmuw,2.441899061203003
22,943,elmagpu4,2.4418981075286865
22,944,aei5jyp8,2.4414000511169434
22,945,hcbvfpg0,2.4405999183654785
22,946,41jqgsv0,2.4391000270843506
22,947,ts2tsua7,2.439099073410034
22,948,bye7xo38,2.438800096511841
22,949,ixm3uuai,2.4387991428375244
22,950,6cex9gid,2.437299966812134
22,951,s013j5ex,2.437199115753174
22,952,j90f8ytz,2.4365999698638916
22,953,l6ktj5yd,2.436599016189575
22,954,prpooezh,2.435499906539917
22,955,p2ol7hdd,2.4354989528656006
22,956,gcunmxcg,2.4351000785827637
22,957,atolki7k,2.4350991249084473
22,958,069keqh8,2.434998035430908
22,959,q5zabro0,2.4346001148223877
22,960,ig2250us,2.4337000846862793
22,961,lj21n785,2.4335999488830566
22,962,hntb1734,2.433300018310547
22,963,tok2nvyd,2.432499885559082
22,964,ampxugzf,2.4324989318847656
22,965,c6rsstf7,2.4323980808258057
22,966,si2ow6dt,2.43239688873291
22,967,lh4qhqsc,2.4319000244140625
22,968,su8juj1n,2.43179988861084
22,969,wwt9lj8s,2.430799961090088
22,970,103nlup8,2.4293999671936035
22,971,qbl4yaiq,2.4291000366210938
22,972,z0t8grj7,2.4289000034332275
22,973,qhjogcla,2.428299903869629
22,974,pdx5xovg,2.428100109100342
22,975,21irqpxj,2.4279000759124756
22,976,6s9pvy0y,2.427899122238159
22,977,in3b1nzv,2.4277000427246094
22,978,j33pov9p,2.427500009536743
22,979,6mysng0t,2.427399158477783
22,980,wx46bpwm,2.427298069000244
22,981,l7c6j6o6,2.4265999794006348
22,982,j00jj2og,2.4249000549316406
22,983,jf4j00bp,2.424299955368042
22,984,4ep7nf3q,2.4233999252319336
22,985,wmrollpi,2.423398971557617
22,986,hr70o8r6,2.4231998920440674
22,987,v84wdywp,2.422499895095825
22,988,z7dx6ey9,2.4223990440368652
22,989,42pjc0lo,2.4214999675750732
22,990,ssnvr6nj,2.421499013900757
22,991,w42zb5v9,2.421299934387207
22,992,8rdcnbor,2.4205000400543213
22,993,2mohptl2,2.4203999042510986
22,994,9lissxsy,2.4203989505767822
22,995,rrverrsj,2.4202001094818115
22,996,9h0dzev8,2.419300079345703
22,997,9y35ykzf,2.418600082397461
22,998,7uo407nb,2.4182000160217285
22,999,uotug8ej,2.418199062347412
22,1000,mgp38mdz,2.417799949645996
23,1,mwttkclk,3.42549991607666
23,2,7idn4raw,3.391200065612793
23,3,5fq1wxz8,3.3905999660491943
23,4,4mnmaky6,3.3857998847961426
23,5,cuz5bqy6,3.369999885559082
23,6,hxvh11l3,3.364300012588501
23,7,o56j4qio,3.3617000579833984
23,8,5xcil8eb,3.3457000255584717
23,9,e3zx2kh5,3.3406999111175537
23,10,nthxicak,3.333899974822998
23,11,9olk4czm,3.3333001136779785
23,12,w49i0xkz,3.3315999507904053
23,13,v6frcc5r,3.322999954223633
23,14,k5a7mhdi,3.322899103164673
23,15,r8ddgdax,3.3196001052856445
23,16,8zp4w0ef,3.3162999153137207
23,17,13akn7dm,3.314500093460083
23,18,fqzczofm,3.3134000301361084
23,19,vof63qat,3.302999973297119
23,20,rxmpi61o,3.3006999492645264
23,21,g0dudzi2,3.2978999614715576
23,22,z6ddajd6,3.295599937438965
23,23,8jl88qg8,3.2929999828338623
23,24,ura61ma2,3.288800001144409
23,25,h0h6cri8,3.287899971008301
23,26,2zq44poq,3.2876999378204346
23,27,4p7gboaq,3.28629994392395
23,28,409pz4lw,3.2829999923706055
23,29,dv405298,3.281599998474121
23,30,hrgtaunt,3.276400089263916
23,31,g337balm,3.2751998901367188
23,32,hy5o8iz1,3.2751989364624023
23,33,qfyiu47z,3.2734999656677246
23,34,hv3y4x4g,3.272900104522705
23,35,6lcb1yst,3.2715001106262207
23,36,ouie3dp8,3.266900062561035
23,37,a9lw6vrs,3.2664999961853027
23,38,61xioybu,3.2664990425109863
23,39,3rlu77kt,3.264400005340576
23,40,2un9aggj,3.2636001110076904
23,41,3446eyi3,3.263000011444092
23,42,l0asrcn5,3.2625999450683594
23,43,iwo25sjy,3.2600998878479004
23,44,nf1wwfqw,3.2583000659942627
23,45,qhld3bbh,3.254499912261963
23,46,405jvqyv,3.2537999153137207
23,47,7cws4293,3.253000020980835
23,48,94u821us,3.2476000785827637
23,49,pfsztifl,3.246799945831299
23,50,hui5jaiu,3.2462000846862793
23,51,autprmr4,3.246199131011963
23,52,bpkktgmp,3.243799924850464
23,53,5gbjdr0u,3.2334001064300537
23,54,as6tbfrh,3.2316999435424805
23,55,sv7xpi4f,3.226900100708008
23,56,b4ay5vyp,3.2265000343322754
23,57,7lonkj5p,3.2227001190185547
23,58,yx8b2moc,3.2155001163482666
23,59,m9tn3qu0,3.214600086212158
23,60,gpbm9huw,3.211199998855591
23,61,da1xab1s,3.208400011062622
23,62,ky33ju30,3.208299160003662
23,63,0kss5r7u,3.20770001411438
23,64,huesjfq6,3.206399917602539
23,65,iqepytyd,3.2039999961853027
23,66,fd7r4af3,3.2032999992370605
23,67,1o9tzwjg,3.199899911880493
23,68,mxv2w8eg,3.1998989582061768
23,69,4aedj5ew,3.1988000869750977
23,70,91kjswz5,3.197999954223633
23,71,h8s067qr,3.1977999210357666
23,72,4hxzdmkx,3.1974000930786133
23,73,lleti89n,3.196199893951416
23,74,7q3ek91g,3.195199966430664
23,75,x9omoft6,3.1942999362945557
23,76,i3ydg93k,3.1940999031066895
23,77,8n4dlkjo,3.194098949432373
23,78,6xlb7bfa,3.189199924468994
23,79,1g0mz73b,3.189099073410034
23,80,sdjqth8d,3.1886000633239746
23,81,8n3q30hy,3.185800075531006
23,82,dcf6bl8f,3.184799909591675
23,83,cydrbil2,3.182800054550171
23,84,k4l45ene,3.18149995803833
23,85,wztm0rbx,3.180799961090088
23,86,tz3hqv5g,3.1807990074157715
23,87,j8381il5,3.1779000759124756
23,88,sckq06ku,3.1775999069213867
23,89,r0y96ou2,3.1756999492645264
23,90,qg2o0ug4,3.174999952316284
23,91,qk37euo4,3.1742000579833984
23,92,z53thj1r,3.1735000610351562
23,93,ns41qvgj,3.1728999614715576
23,94,uwsl9i2r,3.1727991104125977
23,95,26njmglz,3.1703999042510986
23,96,14he8n3u,3.1679000854492188
23,97,nv2ebnly,3.166300058364868
23,98,gx9urpdo,3.165800094604492
23,99,l2s6i3sp,3.1647000312805176
23,100,fexs1dm6,3.163300037384033
23,101,d2covv62,3.159899950027466
23,102,7s9ot4vq,3.1598989963531494
23,103,z2movens,3.1596999168395996
23,104,7ibc0yvr,3.158400058746338
23,105,uel0i3is,3.157900094985962
23,106,0qkzd2w4,3.155900001525879
23,107,nvzfpntu,3.1556999683380127
23,108,dxx6z2fj,3.1549999713897705
23,109,0llgr357,3.1547999382019043
23,110,67rycbiy,3.1540000438690186
23,111,85eftmv3,3.151099920272827
23,112,ol2exczc,3.1503000259399414
23,113,o0ot59di,3.147599935531616
23,114,9ubgoazx,3.1473000049591064
23,115,75sgnhgc,3.1470000743865967
23,116,nrdiqees,3.1468000411987305
23,117,o5yxudpi,3.146399974822998
23,118,wffaarzv,3.1440000534057617
23,119,ljtm19og,3.143199920654297
23,120,2lrqubdl,3.1428000926971436
23,121,8yz05o0d,3.1410000324249268
23,122,o9wr2toq,3.1393001079559326
23,123,2vdvswda,3.1375999450683594
23,124,593n7614,3.1374990940093994
23,125,3bi01dvn,3.136399984359741
23,126,vpodtbjk,3.135200023651123
23,127,p7l8q4ke,3.134700059890747
23,128,qdmuhxaw,3.1345999240875244
23,129,nak3x4gk,3.131999969482422
23,130,kjdcg8nz,3.131899118423462
23,131,bsz2lda6,3.1298999786376953
23,132,ta9khr6z,3.128999948501587
23,133,q6e60nf8,3.1280999183654785
23,134,j08n3ies,3.1238999366760254
23,135,xenq90xj,3.1203999519348145
23,136,4w3ezqln,3.1191999912261963
23,137,2yk6njtb,3.1166000366210938
23,138,jg6v644y,3.1150999069213867
23,139,dhqmqs5i,3.1149001121520996
23,140,5yzsoey3,3.1145999431610107
23,141,4hqoqtsw,3.1136999130249023
23,142,2vo80sry,3.1124000549316406
23,143,3egv50vb,3.1115000247955322
23,144,ewb6ozbx,3.1089000701904297
23,145,bpnqz1cn,3.1059000492095947
23,146,ary5eafy,3.1026999950408936
23,147,owjgs6ja,3.1024999618530273
23,148,jr8d6lud,3.102499008178711
23,149,wmrollpi,3.0989999771118164
23,150,q8igdvq4,3.098299980163574
23,151,ocdc9b74,3.0978000164031982
23,152,mmpox655,3.0976991653442383
23,153,aj7ybyl0,3.0971999168395996
23,154,cmvl7bn9,3.0954999923706055
23,155,fl8fm8pp,3.095499038696289
23,156,h4s9xg6v,3.094599962234497
23,157,o19pgcxk,3.094399929046631
23,158,lcvnrl31,3.0938000679016113
23,159,r0r1kvkp,3.0897998809814453
23,160,598lo6gg,3.088900089263916
23,161,i5n3i2cy,3.087399959564209
23,162,gwnpgpj1,3.0850000381469727
23,163,vbs6hn3a,3.083899974822998
23,164,a11o9i0s,3.0806000232696533
23,165,l0o1weus,3.080599069595337
23,166,5kt59ose,3.0801000595092773
23,167,vvchfyuu,3.0797998905181885
23,168,xan6g08b,3.0796000957489014
23,169,4csapn1x,3.0782999992370605
23,170,bevg0mdx,3.0781991481781006
23,171,cp76qr9f,3.075200080871582
23,172,r3gfr1gk,3.074899911880493
23,173,8j40876m,3.0736000537872314
23,174,dysur0kf,3.071700096130371
23,175,y885ic8j,3.0710999965667725
23,176,g8saag2o,3.07069993019104
23,177,hsxwz798,3.0703001022338867
23,178,04ecdspk,3.0696001052856445
23,179,9w0lehal,3.0678000450134277
23,180,umqowine,3.066800117492676
23,181,agtxl4ux,3.0638999938964844
23,182,tkvgzbuk,3.062700033187866
23,183,xtmozkf6,3.06269907951355
23,184,vg9vsews,3.062000036239624
23,185,ziepfnpz,3.0618999004364014
23,186,cobroc5h,3.061300039291382
23,187,lurzw69l,3.05679988861084
23,188,ttgs3ut9,3.0473999977111816
23,189,if7g9c6l,3.047100067138672
23,190,s1b080p3,3.0445001125335693
23,191,6nn1bdgc,3.0443999767303467
23,192,dr1c9ttb,3.0442991256713867
23,193,q42s1avl,3.04259991645813
23,194,o1gtp39c,3.04249906539917
23,195,hm4izmz6,3.04229998588562
23,196,ejnxoa18,3.04219913482666
23,197,roslkxeq,3.041800022125244
23,198,llb4f74a,3.041300058364868
23,199,ehq9qnoo,3.0394999980926514
23,200,r8fmq65g,3.039499044418335
23,201,ptnmtvzj,3.036900043487549
23,202,nxx22lcu,3.0346999168395996
23,203,p37rw8dh,3.0332999229431152
23,204,wgl146rn,3.029900074005127
23,205,64q38xa1,3.0285000801086426
23,206,adfwuxcd,3.0283000469207764
23,207,0vozochc,3.0264999866485596
23,208,1rmwwjgi,3.025099992752075
23,209,7nad825d,3.025099039077759
23,210,fro63b1z,3.023400068283081
23,211,7unnfmks,3.0220000743865967
23,212,0x85y8ch,3.020699977874756
23,213,997yo3ni,3.0190000534057617
23,214,jz3llcfw,3.017199993133545
23,215,qtobz75n,3.0083999633789062
23,216,aeuy92bx,3.006200075149536
23,217,f6l4wzir,3.0037999153137207
23,218,mrsya6wz,3.0027999877929688
23,219,5ufvtk2u,3.0018999576568604
23,220,n6b9b61t,3.001699924468994
23,221,pth2d40p,3.001599073410034
23,222,y78y6b25,3.000499963760376
23,223,ien4tto9,2.996299982070923
23,224,6tq0kcfd,2.996199131011963
23,225,pgr07l9b,2.9951999187469482
23,226,qvhwypjt,2.993299961090088
23,227,d6prk5no,2.993199110031128
23,228,sdwiq8et,2.988100051879883
23,229,xle4bx49,2.9870998859405518
23,230,d7sfofu0,2.983099937438965
23,231,b3y9zxjr,2.9818999767303467
23,232,pgbd7xwi,2.98009991645813
23,233,zblitbo0,2.9786999225616455
23,234,gk84fnb9,2.9785990715026855
23,235,0g7wy4yw,2.9784979820251465
23,236,a6akgutl,2.9758999347686768
23,237,5j9l7e6c,2.975799083709717
23,238,5mvzjrdg,2.975100040435791
23,239,r79sgos5,2.972899913787842
23,240,nu98xedb,2.972399950027466
23,241,mx4t6s6n,2.9667000770568848
23,242,f9hya0r6,2.964400053024292
23,243,tjmx6msm,2.9602999687194824
23,244,vg1vvm6f,2.959399938583374
23,245,3ckwbe1j,2.9590001106262207
23,246,4g85h6ta,2.9588000774383545
23,247,mhdi16wz,2.958799123764038
23,248,ptrgcg1k,2.956899881362915
23,249,ts2tsua7,2.955199956893921
23,250,omdl2tnp,2.951200008392334
23,251,318vtzk0,2.9463000297546387
23,252,lgbyaczs,2.946199893951416
23,253,3bniy5b5,2.946000099182129
23,254,03dy01zu,2.9458999633789062
23,255,88xlopil,2.9457991123199463
23,256,5sv3dwbs,2.9456000328063965
23,257,e49i1n93,2.945499897003174
23,258,566pbuic,2.943700075149536
23,259,w7eald6n,2.9407999515533447
23,260,82mbwa1d,2.9388999938964844
23,261,mxyxwkhx,2.938899040222168
23,262,qyp2xij0,2.9379000663757324
23,263,9vgpphiu,2.937899112701416
23,264,fcmzdcuh,2.936500072479248
23,265,xsqj196r,2.9347000122070312
23,266,ounktxxv,2.9309000968933105
23,267,9af3fk0i,2.9307000637054443
23,268,mvz47x6u,2.9286999702453613
23,269,kf2ddpo1,2.9282000064849854
23,270,3f5tdthy,2.9272000789642334
23,271,d0ybqh8n,2.9263999462127686
23,272,my6fjabj,2.9256999492645264
23,273,yqg4nz1p,2.925100088119507
23,274,ul8a5enk,2.922100067138672
23,275,fwt1sln6,2.9217000007629395
23,276,1ansnm46,2.9212000370025635
23,277,0ti403i4,2.9195001125335693
23,278,8vaxw441,2.9163999557495117
23,279,bhqtip9x,2.9159998893737793
23,280,oopb2mrq,2.9151999950408936
23,281,cadudlt3,2.914400100708008
23,282,9yrxd6bi,2.9142000675201416
23,283,i1e39v9m,2.9135000705718994
23,284,drvr1swh,2.9112000465393066
23,285,xfhsvapo,2.909899950027466
23,286,5ukn2xbr,2.9091999530792236
23,287,9hknw4ws,2.9075000286102295
23,288,str19r9a,2.907499074935913
23,289,9zp9jtn3,2.9074981212615967
23,290,2cwvga0k,2.906599998474121
23,291,445ko05a,2.9058001041412354
23,292,nsp2t0i6,2.9038000106811523
23,293,5ig907on,2.9017999172210693
23,294,gtfemhes,2.900099992752075
23,295,mludwtgc,2.8975000381469727
23,296,0vlgfbar,2.8949999809265137
23,297,cp7tqw7s,2.8919999599456787
23,298,sox98pp3,2.8907999992370605
23,299,yu4bohup,2.8896000385284424
23,300,9y35ykzf,2.8886001110076904
23,301,3pnuj5ru,2.887700080871582
23,302,cjm7qhr4,2.8840999603271484
23,303,ezmiwwzi,2.884099006652832
23,304,9tgnx7du,2.883699893951416
23,305,uhwg608l,2.8833999633789062
23,306,0lwmzjxz,2.8828999996185303
23,307,vldknsrm,2.8822999000549316
23,308,7l3hi49k,2.8798000812530518
23,309,ftqtubid,2.8797991275787354
23,310,j13lhuoy,2.879798173904419
23,311,294og1hf,2.879696846008301
23,312,jvm1pcjy,2.879595994949341
23,313,jffuxfu3,2.8777999877929688
23,314,g1kr7s11,2.8775999546051025
23,315,j00m2ctc,2.8770999908447266
23,316,3lg076wx,2.8736000061035156
23,317,a1c2u8a8,2.8733999729156494
23,318,20z795mq,2.871999979019165
23,319,nz3tq2xc,2.8705999851226807
23,320,zmxmo1q8,2.870300054550171
23,321,ei9cj1q3,2.864000082015991
23,322,bhtriodv,2.8610999584198
23,323,oeqf7uk9,2.8608999252319336
23,324,2czhicqf,2.859499931335449
23,325,6laq4a9i,2.858299970626831
23,326,eqk8a34e,2.858199119567871
23,327,mutdr30d,2.8559000492095947
23,328,3fhgyla1,2.853100061416626
23,329,e99athff,2.8526999950408936
23,330,niw61l9r,2.8517000675201416
23,331,9hh17k86,2.8510000705718994
23,332,6t26tf5r,2.850600004196167
23,333,ffm5fww3,2.849900007247925
23,334,ya5ku3eu,2.847399950027466
23,335,ohba2n2o,2.8466999530792236
23,336,25qfbbdb,2.8461999893188477
23,337,rosquj04,2.8443000316619873
23,338,azelsga0,2.844099998474121
23,339,qzkcwrit,2.843899965286255
23,340,4r5uijuz,2.8434998989105225
23,341,w285on4x,2.8433990478515625
23,342,pd70i3d8,2.8422999382019043
23,343,4scnq04v,2.841200113296509
23,344,hn1z0817,2.840100049972534
23,345,550kso5a,2.839900016784668
23,346,fk7qb4ui,2.8368000984191895
23,347,4giwnrbw,2.8352999687194824
23,348,7xef0hdr,2.834399938583374
23,349,p0e8wlsw,2.833699941635132
23,350,0r1b44id,2.8317999839782715
23,351,7bgerq3r,2.831199884414673
23,352,6ove5qhu,2.830399990081787
23,353,fmymklz6,2.830299139022827
23,354,zpt31c6r,2.8301000595092773
23,355,uizdigo0,2.829400062561035
23,356,tf181d85,2.8289999961853027
23,357,3fa5qgn4,2.8280999660491943
23,358,7lli72ph,2.827399969100952
23,359,arhqix9h,2.8273990154266357
23,360,j0ufth5d,2.8273980617523193
23,361,amj0ohw3,2.8272969722747803
23,362,u9z8x4v9,2.8268001079559326
23,363,soc2aui9,2.82669997215271
23,364,8puran80,2.8264000415802
23,365,bc00vths,2.826399087905884
23,366,dxyrpfea,2.8263981342315674
23,367,8rxjju0t,2.825900077819824
23,368,unljdxfp,2.825899124145508
23,369,jxtch47t,2.825000047683716
23,370,pnio7d8d,2.8243000507354736
23,371,hpwt3n7b,2.823699951171875
23,372,mlteqqrx,2.822000026702881
23,373,vd55akkh,2.8217999935150146
23,374,6h7ez20s,2.8176000118255615
23,375,dkxhbmic,2.817199945449829
23,376,9dane45o,2.8153998851776123
23,377,59cn85v4,2.8148999214172363
23,378,el4n88xm,2.8134000301361084
23,379,8y8e3us4,2.811300039291382
23,380,ui8iilhy,2.808500051498413
23,381,zx20588t,2.808000087738037
23,382,8lwnmdeq,2.8036999702453613
23,383,u9slrjmk,2.800299882888794
23,384,7or05vv5,2.799299955368042
23,385,2u6ki9dv,2.7988998889923096
23,386,apkdfpdj,2.7987990379333496
23,387,8q1veo3q,2.798099994659424
23,388,t6bs467w,2.797999143600464
23,389,2lhrkmrv,2.797300100326538
23,390,61t4e1eg,2.7972991466522217
23,391,bw9lbzvt,2.796099901199341
23,392,1qt5yvpq,2.7939000129699707
23,393,cxktdaws,2.790299892425537
23,394,ghfrwccu,2.788300037384033
23,395,0ipmswy4,2.7874999046325684
23,396,m9e5kxxg,2.783799886703491
23,397,ll6f6brf,2.7827999591827393
23,398,f21dknmb,2.7820000648498535
23,399,23i71jed,2.7809998989105225
23,400,wit4v3n6,2.780100107192993
23,401,2kzpavfb,2.7781999111175537
23,402,l9jemtqm,2.7778000831604004
23,403,kvr2blz1,2.7772998809814453
23,404,rfdk96mj,2.77620005607605
23,405,nzc8ir0n,2.7761991024017334
23,406,vx9vqr1k,2.775899887084961
23,407,6bxph3q6,2.773900032043457
23,408,mgp38mdz,2.7738990783691406
23,409,ouafdyyc,2.773898124694824
23,410,k36rymkv,2.773099899291992
23,411,7l0b4loi,2.772900104522705
23,412,lct6k1ln,2.7725000381469727
23,413,hlua9aa9,2.7724990844726562
23,414,0bb729sp,2.771899938583374
23,415,chzzgjzg,2.7711000442504883
23,416,j8clm7o9,2.7708001136779785
23,417,4p68aym1,2.7702999114990234
23,418,b58irdd8,2.766900062561035
23,419,eaglecq7,2.765500068664551
23,420,9vrny92m,2.7654991149902344
23,421,r59usk02,2.7651000022888184
23,422,dkuf7bwm,2.764400005340576
23,423,sev48du2,2.762200117111206
23,424,29aqx87q,2.7613000869750977
23,425,i4nfeyzn,2.7597999572753906
23,426,op0mnhyh,2.7588999271392822
23,427,3p5eoezs,2.754699945449829
23,428,edl0a75i,2.751800060272217
23,429,vnqxfdng,2.7517991065979004
23,430,fse9npzf,2.7516000270843506
23,431,8dfbds8f,2.75
23,432,q9mkdr2w,2.748699903488159
23,433,fz30r73d,2.7455999851226807
23,434,cmzi5psg,2.745300054550171
23,435,y1h7g8xc,2.7452991008758545
23,436,3kg1q2is,2.744499921798706
23,437,t996fbad,2.7441000938415527
23,438,vdacrq9k,2.743799924850464
23,439,jhh8zob9,2.7435998916625977
23,440,fkkv23p9,2.7435989379882812
23,441,g1numkxy,2.743597984313965
23,442,3xpu1x9h,2.7434000968933105
23,443,6cex9gid,2.7428998947143555
23,444,daw45ik8,2.7427000999450684
23,445,k1s3row2,2.7404000759124756
23,446,9odznf3m,2.738100051879883
23,447,r5hqj5ib,2.737499952316284
23,448,34je017c,2.735100030899048
23,449,yl0vanuh,2.734299898147583
23,450,lcqrd4v0,2.733599901199341
23,451,sbxlz04w,2.733299970626831
23,452,gm40ebr8,2.7327001094818115
23,453,v4wlz3fa,2.7323999404907227
23,454,l0z1zqcv,2.730299949645996
23,455,2y1y8jpx,2.7295000553131104
23,456,sn7rswab,2.728600025177002
23,457,9fd14eh9,2.7283999919891357
23,458,ygld2n66,2.7283990383148193
23,459,osbk041e,2.726900100708008
23,460,d8p7mgqt,2.7267000675201416
23,461,k7myxo6p,2.726699113845825
23,462,lxup8pr2,2.726598024368286
23,463,f25cdfgk,2.7256999015808105
23,464,1rktb6yq,2.725399971008301
23,465,j6ateco7,2.725100040435791
23,466,k0te068l,2.7248001098632812
23,467,drgmqjbf,2.7202000617980957
23,468,8opynjru,2.720099925994873
23,469,fk4um9nw,2.7172999382019043
23,470,6v9rrazb,2.7153000831604004
23,471,icyut3xa,2.7128000259399414
23,472,0j8rvapz,2.710900068283081
23,473,8myzo7hg,2.70989990234375
23,474,za3qypgg,2.7090001106262207
23,475,otfloo64,2.7079999446868896
23,476,6gz36joh,2.7076001167297363
23,477,je87ajyi,2.7063000202178955
23,478,zbeyvi6v,2.704900026321411
23,479,42974ciy,2.703700065612793
23,480,h0b3kia5,2.702399969100952
23,481,q592l114,2.7023990154266357
23,482,7hj8w0ld,2.700900077819824
23,483,c4bera7b,2.700500011444092
23,484,hona9s6w,2.7004990577697754
23,485,2ankprlm,2.6993000507354736
23,486,2hucgh51,2.6992990970611572
23,487,w575yyl0,2.6991000175476074
23,488,c7adeis1,2.6977999210357666
23,489,qxhujttt,2.6974000930786133
23,490,arczqdza,2.6953001022338867
23,491,ij7g0ynq,2.6952991485595703
23,492,k8jeds57,2.6949000358581543
23,493,qnkqckvm,2.6942999362945557
23,494,owhx6k4t,2.6941990852355957
23,495,cqlt5mq2,2.6916000843048096
23,496,xw56intn,2.690500020980835
23,497,h1s7b0qx,2.6891000270843506
23,498,z9i5mk33,2.6888999938964844
23,499,bnh65bqg,2.686500072479248
23,500,dj8zv2ru,2.684799909591675
23,501,ro5s7abx,2.6847989559173584
23,502,11hi1jel,2.6846001148223877
23,503,bu7j7kdr,2.6837000846862793
23,504,0nki28sa,2.6835999488830566
23,505,o2mjdbar,2.68179988861084
23,506,10tm4wnk,2.680000066757202
23,507,mqvm4q22,2.677999973297119
23,508,33jxxp1b,2.677299976348877
23,509,0xpjo8ao,2.6733999252319336
23,510,3cr7m8kt,2.672800064086914
23,511,1frc4zya,2.6709001064300537
23,512,8j9j0niw,2.6703999042510986
23,513,4cuhiy4u,2.6684000492095947
23,514,lm4fi2je,2.668299913406372
23,515,p5ecpcll,2.666100025177002
23,516,tun1ndt4,2.6621999740600586
23,517,n52mmprb,2.6619999408721924
23,518,ng3dy77g,2.661400079727173
23,519,w7drlmyh,2.661099910736084
23,520,rr3dqmsm,2.6607000827789307
23,521,b9fxrt0z,2.660399913787842
23,522,93yjhrhw,2.659899950027466
23,523,s8rnv72q,2.6598989963531494
23,524,gnjo15ua,2.659600019454956
23,525,xndjru4d,2.6594998836517334
23,526,afgspddv,2.658600091934204
23,527,exhg840i,2.6559998989105225
23,528,zhl3aky2,2.653899908065796
23,529,ng5z8v5h,2.652600049972534
23,530,sar50ej0,2.652100086212158
23,531,86hc3lbi,2.651599884033203
23,532,y24qtqjj,2.651499032974243
23,533,plz92jnz,2.649899959564209
23,534,u3gmpklc,2.6496999263763428
23,535,4qqyb8sd,2.648200035095215
23,536,8qtjr0a9,2.6481990814208984
23,537,h3wmo0xj,2.648198127746582
23,538,4q50tw3d,2.6475000381469727
23,539,jgssstn3,2.647200107574463
23,540,tj3ye1mx,2.6456000804901123
23,541,5gkp9tlt,2.6452999114990234
23,542,0dpv85od,2.6451001167297363
23,543,do0px1gq,2.64509916305542
23,544,fddk5xrz,2.6447999477386475
23,545,hxq4q69e,2.643699884414673
23,546,zm9f0h27,2.6436989307403564
23,547,7oyzw9lw,2.642899990081787
